timestamp,power_output,temperature,voltage,current,vibration_x,vibration_y,rotational_speed,wind_speed,irradiance,failure
2023-03-08 20:30:00,1996.3033817371545,44.41457675432854,693.5079082304505,0.0,1.0828633926760869,1.3394211101647717,1846.0059255846343,15.204750983091056,437.65750628516395,0
2023-03-11 10:00:00,78.19671923815098,28.004987109180142,695.3006809808132,0.0,0.6180224190283502,0.526325942069827,1690.095571306628,2.004965098566122,932.4500588947942,1
2023-02-26 19:10:00,507.3716676626312,20.980005047318787,696.3415682069729,18.758081330441176,0.8348406493060321,0.7305376460747913,1784.2802926287159,7.242125393592089,642.2122267811689,0
2023-01-17 08:00:00,1056.6525578134986,28.315908211665526,652.7571848150931,5.405695230318319,1.1531318597010698,1.0599508999544043,1815.9689522202348,10.050707969601433,919.9844526891477,0
2023-02-10 18:00:00,258.13505765260317,24.538648066193694,706.6631982257192,0.0,0.8312795600160103,0.8168140589416495,1759.1708456876509,6.039611312825579,619.0993263434871,0
2023-03-17 19:40:00,1995.4937950828507,39.65629114494216,707.7533980114595,3.491465078353027,1.183444901375338,1.2598808120038898,1785.1822201766972,13.621795285233423,900.12584364113,1
2023-03-16 03:30:00,146.8116463691624,19.27620546473498,699.8348652425973,0.0,0.6343354549570582,0.6916313272973631,1833.3427445678071,3.7954182261593608,905.4830741336635,1
2023-04-01 01:50:00,1341.9004982899075,30.87582162813339,693.0947943474356,5.645367072696134,0.999374248245785,1.000902901027451,1772.4606763324741,10.576928977347537,595.6657613164841,1
2023-01-11 04:40:00,87.2887449758672,22.278603713216476,685.2637625042136,14.861854542260122,0.6179389984151263,0.5469883715998312,1813.5831581821553,4.412350813894447,481.5447530689738,0
2023-03-07 05:00:00,628.6554140310008,26.743753656361136,681.0309981806047,3.415810613890317,0.6910967959263795,0.6829895409981758,1675.6324531238427,7.64102329258055,634.2357943488429,0
2023-01-30 00:00:00,661.0189154726081,34.86635901326037,695.4747875501498,2.4411541826140253,0.9333332035375992,1.0645048606965584,1714.607771657607,7.972134315296553,34.86241241391541,0
2023-02-07 18:50:00,243.39479155583626,23.434118726209224,691.7712026220696,2.75775095707447,0.9781188538798633,0.8213812461977277,1924.1207677917582,6.100305809855069,779.7109666049386,0
2023-02-26 11:50:00,441.64459122517223,21.962596792236525,681.2077035488192,9.077631519894611,0.8999685746630144,0.7091544206115972,1800.5513121090512,7.6326920307578074,856.0246311625732,0
2023-03-23 11:10:00,884.4193096753751,27.470200024633414,683.0542224730779,0.046136573805478864,0.9345780996669533,1.0281675578531158,1758.5460190597669,8.944438643315706,246.96852979695143,1
2023-02-12 20:20:00,122.1537096879841,22.025015140164435,667.784216326874,0.0,0.7683005247814197,0.8054524847558615,1853.805403413925,5.348003429760678,473.4762692898357,0
2023-02-01 10:10:00,1796.3769103732757,38.977607111849665,650.0,8.054197187673047,1.1639590997380853,1.0563722866361724,1808.2294837220063,11.432879205679818,950.8638717964811,0
2023-02-05 21:50:00,173.01702177728293,25.596476324873553,678.3738522332008,4.999552873363651,0.8206129792253319,0.6084201014782374,1665.9901412779734,4.179243354210202,380.3163038226926,0
2023-04-02 07:40:00,542.2791798269498,22.871842633043737,696.2033246132189,6.4010528329967675,0.8204149387772028,0.8862459746627459,1582.6337223225398,7.614203258557124,198.5117157716944,1
2023-01-30 03:50:00,1051.378924965628,26.605086888533606,697.0759301598398,0.0,1.1058812453379996,0.7774784539175822,1754.9761951505088,9.713538218657625,369.13726142694094,0
2023-03-18 17:50:00,461.3679723912887,29.660665054770213,689.7993452251555,15.401155884379632,0.9544584223047469,0.8198036961168754,1681.3524687056422,7.291376916690867,105.55078824383071,1
2023-02-21 03:40:00,1981.0507962970905,40.53462723696781,682.6767780924238,15.037365353704997,1.0572446359062462,1.0152683518639245,1779.9203255490183,13.183891506145295,362.3779442772518,1
2023-04-03 05:30:00,472.7585540693442,21.997977540112874,698.6357269098036,8.526721935984646,0.9235897961878717,0.777673584163737,1659.355707610087,7.841706244365674,145.8492916745974,1
2023-04-07 20:20:00,752.3178012653769,24.47732074871446,705.0121104065483,5.713871288734086,0.9376313257042722,0.9121737039416863,1787.4401754434552,8.820746723457201,950.024293330692,1
2023-03-31 10:30:00,197.68031968718137,21.939656463810838,669.3564822267978,15.69778893370312,0.6589031780054159,0.7256772543776475,2127.4989403826235,5.448582959725523,854.7076738003034,1
2023-02-12 08:50:00,795.356570105802,27.516557152602132,677.6647324215351,11.352740584510451,0.8354777803176059,0.7641904454508439,1856.0216206996395,8.691832546298643,887.7644026408404,1
2023-01-22 18:50:00,96.60592015888506,10.0,699.2973128046029,0.0,0.8560352908488985,0.8106227052981021,1774.0440615895884,4.936512627319099,737.6218008677897,1
2023-03-31 08:50:00,130.2271829497295,23.827921845075636,694.0957135315431,3.5599578846300273,0.7359268895485707,0.7421662389911202,1593.238649246858,5.010345813337611,928.034994624513,1
2023-03-07 16:30:00,535.4590234950862,30.994271034919972,682.6026883442922,0.0,0.8492769455243566,0.9179219283256475,1917.1689071850628,7.39574029976908,852.212565384023,0
2023-02-12 18:00:00,459.25727077380714,18.27832150699591,661.1141630889792,2.2710571907022947,0.8373259119344658,0.9275967529564658,1676.1162859194594,7.5243869227506295,650.1777550089204,0
2023-01-08 00:50:00,202.81460902997827,24.55781761940354,673.2739584269593,0.0,0.6661030039545447,0.7245256217542052,1851.042887536783,5.932436545731297,8.154187673308334,1
2023-04-06 11:40:00,1838.3778086824873,43.965210924374816,681.8540990634026,2.048106522251464,0.9856348321837695,1.0832318714256608,1788.7359633776407,11.591396022794836,185.9549085268072,1
